IDUsuario;RetiroDT;RetiroEstacion;AnclajeDT;AnclajeEstacion
10576;2016-10-05 08:51:36.753;10;2016-10-05 09:02:17.000;67
74295;2016-10-05 08:55:03.193;76;2016-10-05 09:02:40.000;9
67731;2016-10-05 08:54:22.507;78;2016-10-05 09:03:16.000;57
89320;2016-10-05 08:51:36.160;54;2016-10-05 09:03:31.000;92
58676;2016-10-05 08:58:02.900;36;2016-10-05 09:04:10.000;55
639;2016-10-05 08:52:56.240;35;2016-10-05 09:04:21.577;98
41197;2016-10-05 09:00:16.340;130;2016-10-05 09:04:36.000;45
82795;2016-10-05 08:57:16.633;110;2016-10-05 09:05:04.000;45
63275;2016-10-05 09:01:04.120;124;2016-10-05 09:05:22.000;51
60224;2016-10-05 08:47:17.017;60;2016-10-05 09:05:48.000;44
86909;2016-10-05 09:02:04.607;92;2016-10-05 09:06:08.670;91
83546;2016-10-05 09:01:22.060;6;2016-10-05 09:06:23.700;102
88644;2016-10-05 08:50:09.427;108;2016-10-05 09:06:52.000;42
28121;2016-10-05 08:50:15.677;112;2016-10-05 09:07:11.000;16
5481;2016-10-05 09:03:31.873;38;2016-10-05 09:07:30.180;37
28579;2016-10-05 08:58:09.510;35;2016-10-05 09:07:32.000;5
17883;2016-10-05 08:52:08.257;65;2016-10-05 09:07:51.000;32
65806;2016-10-05 08:49:43.690;94;2016-10-05 08:57:19.000;74
88561;2016-10-05 09:00:35.247;109;2016-10-05 09:08:55.840;122
79048;2016-10-05 09:03:12.403;111;2016-10-05 09:09:29.277;114
7301;2016-10-05 08:56:53.167;67;2016-10-05 09:10:03.723;60
47401;2016-10-05 09:00:27.963;67;2016-10-05 09:10:34.000;5
71761;2016-10-05 09:05:06.767;6;2016-10-05 09:11:10.000;10
43754;2016-10-05 09:03:06.560;42;2016-10-05 09:11:39.000;39
75235;2016-10-05 09:04:35.827;43;2016-10-05 09:12:11.000;51
45785;2016-10-05 09:07:15.517;40;2016-10-05 09:12:38.000;97
46912;2016-10-05 09:00:11.183;85;2016-10-05 09:13:01.767;124
60536;2016-10-05 09:07:07.330;61;2016-10-05 09:13:26.000;5
26222;2016-10-05 09:01:06.467;15;2016-10-05 09:13:49.000;9
86416;2016-10-05 09:10:04.733;128;2016-10-05 09:14:28.000;53
85699;2016-10-05 08:59:07.323;130;2016-10-05 09:14:55.613;112
90103;2016-10-05 09:06:24.470;92;2016-10-05 09:15:10.000;16
84139;2016-10-05 09:06:27.593;25;2016-10-05 09:15:29.000;47
50615;2016-10-05 08:55:57.163;93;2016-10-05 09:16:13.367;91
61823;2016-10-05 09:04:33.453;85;2016-10-05 09:16:25.000;68
71785;2016-10-05 09:01:57.577;79;2016-10-05 09:16:33.000;86
42954;2016-10-05 09:09:41.550;66;2016-10-05 09:17:12.303;64
84153;2016-10-05 09:09:45.880;73;2016-10-05 09:17:37.113;2
89612;2016-10-05 08:59:57.387;82;2016-10-05 09:18:08.000;21
75093;2016-10-05 09:04:37.483;121;2016-10-05 09:18:35.400;38
70213;2016-10-05 09:01:53.670;124;2016-10-05 09:19:02.000;42
55738;2016-10-05 09:02:24.137;40;2016-10-05 09:19:23.000;27
53050;2016-10-05 09:09:46.867;108;2016-10-05 09:19:52.677;99
57619;2016-10-05 09:08:33.330;108;2016-10-05 09:20:22.000;41
88448;2016-10-05 09:08:08.313;26;2016-10-05 09:20:35.000;57
27808;2016-10-05 09:13:35.917;6;2016-10-05 09:20:54.390;102
53368;2016-10-05 09:07:26.157;112;2016-10-05 09:21:08.000;45
29947;2016-10-05 09:15:34.280;60;2016-10-05 09:21:15.000;8
40025;2016-10-05 09:08:29.830;82;2016-10-05 09:22:08.000;59
62952;2016-10-05 09:17:26.443;116;2016-10-05 09:22:34.940;124
25343;2016-10-05 09:15:45.157;6;2016-10-05 09:22:35.000;7
65774;2016-10-05 09:10:18.680;10;2016-10-05 09:23:13.000;67
79459;2016-10-05 09:16:09.287;89;2016-10-05 09:23:41.587;6
63940;2016-10-05 09:10:32.377;66;2016-10-05 09:24:18.000;33
36454;2016-10-05 09:04:34.217;81;2016-10-05 09:25:01.000;16
86726;2016-10-05 09:12:05.553;59;2016-10-05 09:25:24.863;82
87243;2016-10-05 09:02:31.387;56;2016-10-05 09:25:34.347;50
55086;2016-10-05 09:09:42.033;77;2016-10-05 09:25:46.400;37
23708;2016-10-05 09:19:14.607;46;2016-10-05 09:25:57.783;50
58895;2016-10-05 09:20:29.463;18;2016-10-05 09:26:18.787;24
61789;2016-10-05 09:18:00.263;21;2016-10-05 09:27:05.000;34
72223;2016-10-05 08:56:15.523;46;2016-10-05 09:27:31.000;49
36978;2016-10-05 09:16:12.333;52;2016-10-05 09:28:02.717;109
80288;2016-10-05 09:09:59.200;54;2016-10-05 09:28:30.000;16
64395;2016-10-05 09:23:09.477;110;2016-10-05 09:28:49.000;107
19256;2016-10-05 09:20:30.837;111;2016-10-05 09:29:15.690;115
47603;2016-10-05 09:17:50.417;91;2016-10-05 09:29:59.990;99
89792;2016-10-05 09:21:28.343;26;2016-10-05 09:30:27.430;91
5833;2016-10-05 09:22:21.863;49;2016-10-05 09:30:46.440;108
83402;2016-10-05 09:22:12.657;43;2016-10-05 09:31:12.023;50
51981;2016-10-05 09:12:45.983;109;2016-10-05 09:32:17.000;34
80260;2016-10-05 09:12:58.647;127;2016-10-05 09:33:07.273;109
85889;2016-10-05 09:13:33.230;59;2016-10-05 09:33:43.267;71
16376;2016-10-05 09:29:13.760;91;2016-10-05 09:34:33.630;98
62034;2016-10-05 09:17:08.877;60;2016-10-05 09:35:12.000;41
38365;2016-10-05 09:26:31.017;94;2016-10-05 09:35:33.977;33
88461;2016-10-05 09:31:04.683;95;2016-10-05 09:36:10.000;9
40352;2016-10-05 09:30:22.747;67;2016-10-05 09:36:50.503;71
59770;2016-10-05 09:25:50.923;60;2016-10-05 09:37:06.000;20
81134;2016-10-05 09:27:14.333;64;2016-10-05 09:37:43.163;24
10156;2016-10-05 09:23:03.117;12;2016-10-05 09:38:28.173;52
15678;2016-10-05 09:25:19.610;23;2016-10-05 09:38:54.000;41
88126;2016-10-05 09:26:51.880;29;2016-10-05 09:39:41.620;72
48061;2016-10-05 09:32:24.450;55;2016-10-05 09:40:05.000;58
22214;2016-10-05 09:32:00.013;4;2016-10-05 09:40:44.000;16
74757;2016-10-05 09:33:13.890;60;2016-10-05 09:40:54.000;7
31884;2016-10-05 09:26:59.177;42;2016-10-05 09:41:43.780;50
15830;2016-10-05 09:29:45.743;34;2016-10-05 09:42:33.410;43
41628;2016-10-05 09:33:37.453;67;2016-10-05 09:42:42.000;10
79712;2016-10-05 09:23:37.353;74;2016-10-05 09:43:22.273;84
79185;2016-10-05 09:36:46.910;91;2016-10-05 09:43:44.537;99
86377;2016-10-05 09:34:11.563;52;2016-10-05 09:44:08.000;16
28577;2016-10-05 09:27:23.397;3;2016-10-05 09:44:36.923;22
60744;2016-10-05 09:27:05.020;23;2016-10-05 09:44:57.473;89
54311;2016-10-05 09:36:53.487;60;2016-10-05 09:45:18.000;56
62822;2016-10-05 09:37:33.067;41;2016-10-05 09:45:44.000;34
52727;2016-10-05 09:24:21.933;103;2016-10-05 09:46:42.000;41
80678;2016-10-05 09:37:20.583;100;2016-10-05 09:47:36.580;91
57637;2016-10-05 09:31:52.687;94;2016-10-05 09:48:50.703;35
596;2016-10-05 09:40:32.180;58;2016-10-05 09:49:38.000;36
89821;2016-10-05 09:39:53.850;125;2016-10-05 09:50:15.890;112
87660;2016-10-05 09:43:04.727;23;2016-10-05 09:50:21.000;9
32157;2016-10-05 09:30:39.293;123;2016-10-05 09:50:54.100;91
18571;2016-10-05 09:31:13.730;59;2016-10-05 09:51:25.187;46
56356;2016-10-05 09:39:39.787;49;2016-10-05 09:52:04.393;115
67110;2016-10-05 09:45:29.493;85;2016-10-05 09:52:34.000;4
89336;2016-10-05 09:39:29.473;126;2016-10-05 09:53:21.000;20
88224;2016-10-05 09:48:25.060;31;2016-10-05 09:53:39.590;89
60172;2016-10-05 09:44:39.853;90;2016-10-05 09:54:01.530;102
11322;2016-10-05 09:47:27.213;31;2016-10-05 09:54:40.000;10
74914;2016-10-05 08:45:35.530;128;2016-10-05 08:54:50.000;47
87440;2016-10-05 08:48:39.800;118;2016-10-05 08:55:00.893;115
1395;2016-10-05 08:49:27.377;105;2016-10-05 08:55:03.000;98
28945;2016-10-05 08:47:30.580;63;2016-10-05 08:55:21.000;10
89713;2016-10-05 08:46:42.940;125;2016-10-05 08:55:51.537;112
14961;2016-10-05 08:47:52.330;47;2016-10-05 08:56:23.450;122
63321;2016-10-05 08:43:41.983;92;2016-10-05 08:56:35.690;119
28381;2016-10-05 08:51:34.863;57;2016-10-05 08:56:52.000;16
49117;2016-10-05 08:52:25.287;47;2016-10-05 08:57:11.937;121
89830;2016-10-05 08:41:22.823;90;2016-10-05 08:57:23.160;112
87000;2016-10-05 08:46:48.703;23;2016-10-05 08:57:36.450;25
85026;2016-10-05 08:50:10.753;44;2016-10-05 08:57:48.683;121
24155;2016-10-05 08:47:43.143;67;2016-10-05 08:57:52.000;5
16031;2016-10-05 08:44:41.860;58;2016-10-05 08:58:18.933;105
75899;2016-10-05 08:52:16.210;107;2016-10-05 08:58:47.000;41
51500;2016-10-05 08:51:40.850;65;2016-10-05 08:59:20.000;4
3085;2016-10-05 08:48:14.313;8;2016-10-05 08:59:40.000;28
60717;2016-10-05 08:53:46.413;120;2016-10-05 08:59:56.753;108
86882;2016-10-05 08:53:08.007;82;2016-10-05 09:00:04.000;77
40441;2016-10-05 08:47:19.923;120;2016-10-05 09:00:16.000;17
90029;2016-10-05 08:51:12.677;51;2016-10-05 09:00:26.333;43
88078;2016-10-05 08:49:58.987;34;2016-10-05 09:00:37.000;48
86537;2016-10-05 08:53:04.270;10;2016-10-05 09:00:56.370;76
84764;2016-10-05 08:51:05.347;15;2016-10-05 09:01:09.000;92
86383;2016-10-05 08:52:49.223;110;2016-10-05 09:01:34.150;43
58594;2016-10-05 08:56:21.103;93;2016-10-05 09:01:49.000;18
2239;2016-10-05 08:55:31.900;6;2016-10-05 09:02:05.540;33
536;2016-10-05 08:50:53.990;107;2016-10-05 09:02:27.000;34
70086;2016-10-05 08:49:13.923;56;2016-10-05 09:02:41.000;77
81121;2016-10-05 08:57:39.040;4;2016-10-05 09:03:24.133;12
56965;2016-10-05 08:49:53.597;122;2016-10-05 09:03:38.927;100
84422;2016-10-05 08:56:33.680;93;2016-10-05 09:04:17.190;24
87215;2016-10-05 08:58:03.010;99;2016-10-05 09:04:18.000;18
22242;2016-10-05 09:00:49.200;34;2016-10-05 09:04:39.013;33
68798;2016-10-05 08:46:16.220;68;2016-10-05 09:05:10.000;34
43948;2016-10-05 08:56:35.117;108;2016-10-05 09:05:25.000;44
72890;2016-10-05 08:59:32.010;93;2016-10-05 09:05:52.000;34
48270;2016-10-05 08:59:51.510;94;2016-10-05 09:06:05.000;70
32072;2016-10-05 08:48:55.567;34;2016-10-05 09:06:36.000;30
59254;2016-10-05 08:58:27.620;92;2016-10-05 09:06:56.000;51
24469;2016-10-05 09:03:10.327;8;2016-10-05 09:07:18.717;101
89355;2016-10-05 09:03:40.187;4;2016-10-05 09:07:25.000;67
28577;2016-10-05 08:57:04.680;35;2016-10-05 09:07:34.000;5
7713;2016-10-05 09:01:17.950;66;2016-10-05 09:07:54.000;73
84340;2016-10-05 08:45:08.890;126;2016-10-05 09:08:27.403;25
87579;2016-10-05 08:48:41.347;36;2016-10-05 09:08:52.000;70
86146;2016-10-05 09:03:10.373;67;2016-10-05 09:09:52.000;73
16813;2016-10-05 09:03:05.983;79;2016-10-05 09:10:10.000;62
61337;2016-10-05 08:56:18.227;50;2016-10-05 09:10:48.210;25
84585;2016-10-05 08:59:15.307;43;2016-10-05 09:11:13.000;28
49572;2016-10-05 08:59:00.527;125;2016-10-05 09:11:48.190;121
68841;2016-10-05 09:05:04.983;27;2016-10-05 09:12:15.000;31
88496;2016-10-05 09:01:44.277;44;2016-10-05 09:12:42.000;15
76655;2016-10-05 09:04:53.437;56;2016-10-05 09:13:02.000;9
62897;2016-10-05 09:02:29.483;109;2016-10-05 09:13:47.140;43
50377;2016-10-05 09:06:17.470;45;2016-10-05 09:14:09.457;130
19480;2016-10-05 08:53:14.973;80;2016-10-05 09:14:40.000;48
56874;2016-10-05 09:10:16.913;45;2016-10-05 09:15:01.000;16
80174;2016-10-05 08:59:57.917;118;2016-10-05 09:15:13.000;16
35534;2016-10-05 09:05:11.953;63;2016-10-05 09:15:31.000;8
57666;2016-10-05 09:10:51.620;123;2016-10-05 09:16:14.000;51
62545;2016-10-05 09:13:22.770;6;2016-10-05 09:16:30.000;34
35761;2016-10-05 09:06:42.017;91;2016-10-05 09:16:49.060;125
47316;2016-10-05 09:11:43.040;91;2016-10-05 09:17:12.000;45
89212;2016-10-05 09:10:29.453;26;2016-10-05 09:17:56.000;34
7730;2016-10-05 08:59:26.637;21;2016-10-05 09:18:15.000;14
54311;2016-10-05 09:09:53.743;56;2016-10-05 09:18:37.647;60
50571;2016-10-05 09:04:37.983;118;2016-10-05 09:19:02.000;92
33296;2016-10-05 09:09:41.003;5;2016-10-05 09:19:30.447;103
82414;2016-10-05 09:04:43.733;27;2016-10-05 09:19:59.000;67
32846;2016-10-05 09:06:47.283;109;2016-10-05 09:20:30.000;42
48172;2016-10-05 09:06:09.437;80;2016-10-05 09:20:39.680;24
47448;2016-10-05 09:12:07.710;75;2016-10-05 09:20:57.830;89
87179;2016-10-05 09:13:26.147;127;2016-10-05 09:21:14.867;50
8468;2016-10-05 09:05:12.890;49;2016-10-05 09:21:17.000;70
81335;2016-10-05 08:57:54.260;109;2016-10-05 09:22:11.000;67
87981;2016-10-05 09:11:56.847;60;2016-10-05 09:22:33.000;34
32924;2016-10-05 09:14:41.347;121;2016-10-05 09:22:47.000;90
88082;2016-10-05 09:19:25.720;68;2016-10-05 09:23:20.000;70
83340;2016-10-05 09:10:24.433;80;2016-10-05 09:23:46.000;34
27914;2016-10-05 09:19:09.920;89;2016-10-05 09:24:13.000;9
42797;2016-10-05 09:18:33.833;105;2016-10-05 09:25:10.000;29
85938;2016-10-05 09:04:26.610;86;2016-10-05 09:25:24.000;80
28987;2016-10-05 09:18:28.537;41;2016-10-05 09:25:33.000;39
20455;2016-10-05 09:16:51.093;41;2016-10-05 09:25:43.000;21
40808;2016-10-05 09:18:23.817;91;2016-10-05 09:26:05.530;128
60436;2016-10-05 09:17:14.583;37;2016-10-05 09:26:17.000;41
8288;2016-10-05 09:20:21.163;45;2016-10-05 09:27:25.257;108
45241;2016-10-05 09:23:06.803;51;2016-10-05 09:27:40.787;46
81996;2016-10-05 09:18:47.993;91;2016-10-05 09:28:02.000;17
82083;2016-10-05 09:22:59.333;54;2016-10-05 09:28:34.000;14
48107;2016-10-05 09:19:15.467;77;2016-10-05 09:28:59.000;69
47533;2016-10-05 09:18:23.190;87;2016-10-05 09:29:38.453;123
8825;2016-10-05 09:24:25.717;81;2016-10-05 09:30:02.003;84
21024;2016-10-05 09:25:43.330;23;2016-10-05 09:30:27.623;101
24819;2016-10-05 09:13:06.887;91;2016-10-05 09:30:52.730;64
37457;2016-10-05 09:24:03.293;92;2016-10-05 09:31:15.400;50
48063;2016-10-05 09:17:15.037;69;2016-10-05 09:32:36.000;81
63686;2016-10-05 09:26:01.673;121;2016-10-05 09:33:12.197;109
51209;2016-10-05 09:29:38.917;92;2016-10-05 09:33:50.257;91
89935;2016-10-05 09:18:38.537;127;2016-10-05 09:34:17.770;119
5679;2016-10-05 09:18:12.640;41;2016-10-05 09:34:39.010;89
89953;2016-10-05 09:27:29.410;112;2016-10-05 09:35:28.560;122
21032;2016-10-05 09:31:45.840;39;2016-10-05 09:35:39.000;40
76846;2016-10-05 09:23:29.540;37;2016-10-05 09:36:17.000;21
83550;2016-10-05 09:31:12.450;118;2016-10-05 09:36:55.307;50
39168;2016-10-05 09:31:38.933;77;2016-10-05 09:37:18.000;68
26259;2016-10-05 09:25:05.873;59;2016-10-05 09:37:48.000;19
69123;2016-10-05 09:24:53.827;128;2016-10-05 09:38:39.213;99
10565;2016-10-05 09:20:54.353;33;2016-10-05 09:39:15.280;13
69925;2016-10-05 09:30:32.933;94;2016-10-05 09:39:43.210;72
6214;2016-10-05 09:21:27.263;39;2016-10-05 09:40:13.000;17
24637;2016-10-05 09:32:57.250;94;2016-10-05 09:40:45.000;10
31947;2016-10-05 09:26:37.143;31;2016-10-05 09:40:56.000;67
23944;2016-10-05 09:29:26.977;53;2016-10-05 09:42:00.000;10
69026;2016-10-05 09:35:08.283;119;2016-10-05 09:42:41.073;91
78590;2016-10-05 09:34:51.410;125;2016-10-05 09:42:42.000;53
14721;2016-10-05 09:34:44.673;59;2016-10-05 09:43:23.973;102
17920;2016-10-05 09:39:22.647;19;2016-10-05 09:43:46.190;37
69460;2016-10-05 09:37:44.270;57;2016-10-05 09:44:22.770;76
47555;2016-10-05 09:30:21.073;27;2016-10-05 09:44:38.897;91
23789;2016-10-05 09:37:25.223;91;2016-10-05 09:44:59.000;90
83734;2016-10-05 09:32:55.187;110;2016-10-05 09:45:21.000;45
18380;2016-10-05 09:25:59.063;75;2016-10-05 09:45:52.447;91
48784;2016-10-05 09:35:17.127;99;2016-10-05 09:46:57.000;42
87272;2016-10-05 09:27:59.663;126;2016-10-05 09:47:40.000;44
64153;2016-10-05 09:42:17.727;40;2016-10-05 09:48:48.000;16
60131;2016-10-05 09:26:39.173;111;2016-10-05 09:49:55.060;99
42910;2016-10-05 09:43:47.447;45;2016-10-05 09:50:18.943;91
60650;2016-10-05 09:32:36.000;37;2016-10-05 09:50:26.000;3
71178;2016-10-05 09:40:04.913;13;2016-10-05 09:50:51.000;73
41196;2016-10-05 09:45:42.887;60;2016-10-05 09:51:33.000;8
83670;2016-10-05 09:43:58.180;114;2016-10-05 09:52:06.023;50
48221;2016-10-05 09:39:12.053;126;2016-10-05 09:52:45.000;44
82278;2016-10-05 09:45:15.073;129;2016-10-05 09:53:26.093;123
54663;2016-10-05 09:39:25.067;22;2016-10-05 09:53:37.000;90
86288;2016-10-05 09:40:24.380;48;2016-10-05 09:54:23.350;123
75537;2016-10-05 09:50:30.653;67;2016-10-05 09:54:47.557;12
89229;2016-10-05 09:48:09.263;41;2016-10-05 09:55:05.000;18
89213;2016-10-05 09:43:02.913;116;2016-10-05 09:55:56.670;108
2429;2016-10-05 09:53:11.860;11;2016-10-05 09:56:30.000;10
5150;2016-10-05 09:52:38.580;31;2016-10-05 09:58:23.000;30
41144;2016-10-05 09:47:03.120;27;2016-10-05 09:58:43.000;20
88397;2016-10-05 09:48:38.200;89;2016-10-05 09:58:55.383;98
32970;2016-10-05 09:35:23.487;60;2016-10-05 09:59:27.563;71
87947;2016-10-05 09:53:19.593;46;2016-10-05 09:59:42.000;20
24563;2016-10-05 09:52:06.983;90;2016-10-05 10:00:51.863;121
22109;2016-10-05 09:51:50.267;48;2016-10-05 10:01:11.000;8
86085;2016-10-05 09:47:48.637;34;2016-10-05 10:01:46.000;47
79204;2016-10-05 09:55:15.987;38;2016-10-05 10:02:22.000;42
22214;2016-10-05 09:54:25.720;102;2016-10-05 10:03:14.000;4
85291;2016-10-05 09:55:03.050;94;2016-10-05 10:03:50.897;71
10348;2016-10-05 10:00:41.193;47;2016-10-05 10:04:45.000;90
76447;2016-10-05 09:54:36.283;13;2016-10-05 10:06:08.000;49
70125;2016-10-05 09:54:57.360;103;2016-10-05 10:07:02.000;15
41904;2016-10-05 09:56:04.457;4;2016-10-05 10:08:16.653;72
60536;2016-10-05 09:59:08.863;10;2016-10-05 10:09:05.517;60
88646;2016-10-05 10:01:36.803;33;2016-10-05 10:09:59.000;48
14405;2016-10-05 09:58:25.223;87;2016-10-05 10:10:48.480;6
88736;2016-10-05 10:02:57.353;128;2016-10-05 10:11:57.000;4
7717;2016-10-05 08:59:09.590;19;2016-10-05 10:12:30.000;9
39153;2016-10-05 09:47:41.450;21;2016-10-05 10:13:02.290;13
36095;2016-10-05 10:06:04.823;47;2016-10-05 10:13:35.910;99
89681;2016-10-05 10:04:08.603;97;2016-10-05 10:14:22.617;91
60082;2016-10-05 10:08:40.247;41;2016-10-05 10:15:23.063;108
87339;2016-10-05 10:11:56.437;114;2016-10-05 10:15:56.940;112
30740;2016-10-05 09:58:43.520;53;2016-10-05 10:16:58.067;75
6224;2016-10-05 10:10:24.607;44;2016-10-05 10:17:59.000;21
66141;2016-10-05 10:02:25.227;117;2016-10-05 10:19:46.433;98
20380;2016-10-05 10:12:21.123;46;2016-10-05 10:20:27.000;40
29921;2016-10-05 10:12:43.827;91;2016-10-05 10:20:56.930;99
86793;2016-10-05 10:03:04.070;111;2016-10-05 10:21:26.000;15
27247;2016-10-05 10:11:37.170;119;2016-10-05 10:21:54.000;51
7132;2016-10-05 10:15:40.533;108;2016-10-05 10:22:17.000;45
87714;2016-10-05 10:12:25.813;103;2016-10-05 10:22:58.000;47
43243;2016-10-05 10:12:20.203;3;2016-10-05 10:23:26.703;13
21453;2016-10-05 10:20:17.553;60;2016-10-05 10:24:15.000;9
52616;2016-10-05 10:08:03.730;93;2016-10-05 10:24:38.027;108
17997;2016-10-05 10:17:06.893;47;2016-10-05 10:25:24.913;99
86726;2016-10-05 10:21:56.600;82;2016-10-05 10:26:03.000;80
14507;2016-10-05 10:03:44.463;88;2016-10-05 10:26:32.293;2
5835;2016-10-05 10:18:24.927;6;2016-10-05 10:27:15.640;101
32929;2016-10-05 10:15:28.957;129;2016-10-05 10:27:59.463;121
65342;2016-10-05 10:18:14.037;109;2016-10-05 10:28:57.000;48
59203;2016-10-05 10:04:19.667;115;2016-10-05 10:29:47.000;39
65274;2016-10-05 10:05:05.557;55;2016-10-05 10:30:16.857;119
87012;2016-10-05 10:26:51.323;101;2016-10-05 10:31:37.000;8
45561;2016-10-05 10:22:16.883;24;2016-10-05 10:32:21.000;47
77716;2016-10-05 10:21:38.023;119;2016-10-05 10:32:32.543;46
72252;2016-10-05 10:28:28.607;121;2016-10-05 10:32:39.660;50
6349;2016-10-05 10:26:11.010;71;2016-10-05 10:34:04.990;12
88416;2016-10-05 10:20:32.380;36;2016-10-05 10:34:43.000;45
27873;2016-10-05 10:28:04.793;23;2016-10-05 10:36:28.000;39
41628;2016-10-05 10:30:00.903;21;2016-10-05 10:37:10.000;4
38787;2016-10-05 10:28:03.433;33;2016-10-05 10:38:15.000;4
89512;2016-10-05 10:27:54.060;42;2016-10-05 10:39:09.207;98
57887;2016-10-05 10:32:11.063;64;2016-10-05 10:39:53.000;59
88105;2016-10-05 10:30:37.717;115;2016-10-05 10:40:15.130;111
58138;2016-10-05 10:32:07.297;6;2016-10-05 10:40:46.000;16
10348;2016-10-05 10:35:45.237;90;2016-10-05 10:41:37.470;91
71275;2016-10-05 10:27:57.683;51;2016-10-05 10:41:57.000;68
78529;2016-10-05 10:38:06.630;86;2016-10-05 10:42:43.000;67
74953;2016-10-05 10:33:51.187;29;2016-10-05 10:44:16.010;13
72575;2016-10-05 10:33:55.783;57;2016-10-05 10:44:27.000;81
60599;2016-10-05 10:35:53.720;122;2016-10-05 10:45:07.000;54
23789;2016-10-05 10:39:55.363;91;2016-10-05 10:45:45.053;130
60335;2016-10-05 10:36:33.817;110;2016-10-05 10:45:57.000;42
85062;2016-10-05 10:40:34.490;35;2016-10-05 10:46:11.000;55
28945;2016-10-05 10:35:32.940;10;2016-10-05 10:46:25.140;75
44948;2016-10-05 10:37:30.783;38;2016-10-05 10:47:13.900;33
48648;2016-10-05 10:37:49.753;2;2016-10-05 10:47:31.000;73
33081;2016-10-05 10:40:35.210;3;2016-10-05 10:48:00.000;5
6792;2016-10-05 10:45:22.133;12;2016-10-05 10:48:42.000;67
62887;2016-10-05 10:43:45.617;119;2016-10-05 10:50:01.150;50
52703;2016-10-05 10:41:19.927;49;2016-10-05 10:50:41.000;28
88501;2016-10-05 10:44:13.947;93;2016-10-05 10:51:17.000;34
84989;2016-10-05 10:38:12.317;41;2016-10-05 10:51:47.507;102
10839;2016-10-05 10:47:11.323;52;2016-10-05 10:52:07.000;54
87058;2016-10-05 10:38:05.083;75;2016-10-05 10:52:47.097;99
45060;2016-10-05 10:38:44.393;85;2016-10-05 10:53:24.860;35
59860;2016-10-05 10:41:46.037;45;2016-10-05 10:54:49.643;129
57478;2016-10-05 10:34:51.627;72;2016-10-05 10:55:13.000;10
53084;2016-10-05 10:23:29.757;39;2016-10-05 10:55:37.000;20
89894;2016-10-05 10:51:19.187;25;2016-10-05 10:56:12.000;45
18456;2016-10-05 10:46:09.087;49;2016-10-05 10:56:57.683;11
19034;2016-10-05 10:45:11.463;48;2016-10-05 10:57:59.000;14
21587;2016-10-05 10:47:43.997;39;2016-10-05 10:58:21.000;16
88300;2016-10-05 10:40:05.677;11;2016-10-05 10:58:31.000;96
23487;2016-10-05 10:55:30.063;31;2016-10-05 10:58:44.000;87
42852;2016-10-05 10:50:17.733;18;2016-10-05 10:59:36.000;55
89522;2016-10-05 10:52:57.593;115;2016-10-05 11:00:17.393;112
59869;2016-10-05 10:49:56.590;108;2016-10-05 11:00:39.000;41
42999;2016-10-05 10:53:38.890;38;2016-10-05 11:00:58.000;41
87637;2016-10-05 10:56:06.237;8;2016-10-05 11:01:24.547;101
31947;2016-10-05 10:48:41.497;10;2016-10-05 11:01:29.000;30
87365;2016-10-05 10:48:39.700;4;2016-10-05 11:02:12.000;49
63522;2016-10-05 10:58:35.770;37;2016-10-05 11:02:41.000;39
69098;2016-10-05 10:53:45.813;29;2016-10-05 11:02:49.000;16
82793;2016-10-05 10:57:26.113;123;2016-10-05 11:03:45.693;109
21233;2016-10-05 10:53:17.733;109;2016-10-05 11:04:22.307;114
48152;2016-10-05 10:44:51.570;75;2016-10-05 11:05:22.000;45
87615;2016-10-05 10:59:37.817;57;2016-10-05 11:05:52.000;34
88295;2016-10-05 11:01:21.570;66;2016-10-05 11:06:22.827;64
77507;2016-10-05 10:53:52.437;130;2016-10-05 11:06:35.000;39
67069;2016-10-05 10:48:33.120;75;2016-10-05 11:07:11.000;77
40910;2016-10-05 10:59:57.660;102;2016-10-05 11:07:39.087;37
7992;2016-10-05 10:59:30.740;6;2016-10-05 11:07:50.000;16
3509;2016-10-05 10:54:01.423;67;2016-10-05 11:08:53.000;53
55426;2016-10-05 11:05:53.290;2;2016-10-05 11:09:28.963;71
45577;2016-10-05 11:00:29.787;129;2016-10-05 11:10:01.373;119
42954;2016-10-05 11:05:19.400;94;2016-10-05 11:11:14.000;66
55499;2016-10-05 11:06:58.400;46;2016-10-05 11:11:39.000;49
58696;2016-10-05 11:09:04.417;52;2016-10-05 11:12:30.773;50
48909;2016-10-05 11:07:05.090;3;2016-10-05 11:12:50.000;1
47401;2016-10-05 11:04:06.710;5;2016-10-05 11:12:56.000;67
40013;2016-10-05 10:59:45.770;112;2016-10-05 11:13:42.110;43
65468;2016-10-05 11:01:50.600;130;2016-10-05 11:14:25.000;30
82791;2016-10-05 11:07:52.293;15;2016-10-05 11:15:55.000;16
75107;2016-10-05 11:05:04.337;41;2016-10-05 11:16:41.263;37
88952;2016-10-05 11:10:24.467;47;2016-10-05 11:16:51.670;109
88840;2016-10-05 11:03:36.337;49;2016-10-05 11:17:35.000;54
22336;2016-10-05 11:05:29.290;109;2016-10-05 11:18:03.000;49
5695;2016-10-05 11:14:53.487;12;2016-10-05 11:18:59.000;67
26259;2016-10-05 11:10:25.170;18;2016-10-05 11:19:39.000;59
88509;2016-10-05 11:03:18.197;59;2016-10-05 11:20:09.863;11
17946;2016-10-05 11:08:44.980;95;2016-10-05 11:20:46.810;37
9198;2016-10-05 11:02:30.633;10;2016-10-05 11:21:18.727;13
